Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,39.560001373291016,38.75,39.08000183105469,39.5,8608100.0,36.66038131713867
2018-07-03,39.81999969482422,38.91999816894531,39.709999084472656,38.970001220703125,4975800.0,36.16848373413086
2018-07-05,40.0,39.209999084472656,39.61000061035156,39.470001220703125,8351400.0,36.632537841796875
2018-07-06,39.45000076293945,38.70000076293945,39.380001068115234,39.15999984741211,7897100.0,36.344818115234375
2018-07-09,40.0,39.04999923706055,39.380001068115234,39.75,8149000.0,36.89241027832031
2018-07-10,40.310001373291016,39.599998474121094,39.84000015258789,40.09000015258789,10140100.0,37.207969665527344
2018-07-11,39.689998626708984,39.18000030517578,39.5,39.29999923706055,8840000.0,36.47475051879883
2018-07-12,39.63999938964844,39.0099983215332,39.599998474121094,39.27000045776367,8250300.0,36.44691467285156
2018-07-13,39.40999984741211,38.93000030517578,39.11000061035156,39.36000061035156,5144500.0,36.53044128417969
2018-07-16,39.599998474121094,39.16999816894531,39.310001373291016,39.560001373291016,7466400.0,36.71607208251953
2018-07-17,40.5,39.4900016784668,39.5,40.029998779296875,8806100.0,37.15227508544922
2018-07-18,40.290000915527344,39.560001373291016,40.060001373291016,39.869998931884766,9180900.0,37.003780364990234
2018-07-19,39.810001373291016,39.18000030517578,39.58000183105469,39.310001373291016,6778700.0,36.48404312133789
2018-07-20,39.41999816894531,38.86000061035156,39.06999969482422,39.400001525878906,10949600.0,36.56757736206055
2018-07-23,39.380001068115234,38.95000076293945,39.20000076293945,39.27000045776367,7687700.0,36.44691467285156
2018-07-24,39.97999954223633,39.2599983215332,39.869998931884766,39.47999954223633,10760100.0,36.641815185546875
2018-07-25,37.900001525878906,36.2599983215332,37.45000076293945,37.650001525878906,42672300.0,34.94337844848633
2018-07-26,37.54999923706055,36.599998474121094,37.06999969482422,36.75,16719400.0,34.108070373535156
2018-07-27,37.63999938964844,36.77000045776367,36.83000183105469,37.529998779296875,12629300.0,34.832000732421875
2018-07-30,38.099998474121094,37.45000076293945,37.65999984741211,37.66999816894531,9460600.0,34.96193313598633
2018-07-31,38.189998626708984,37.70000076293945,37.790000915527344,37.90999984741211,16479300.0,35.18468475341797
2018-08-01,37.88999938964844,36.880001068115234,37.88999938964844,37.13999938964844,11179700.0,34.470035552978516
2018-08-02,37.04999923706055,36.349998474121094,37.0,36.619998931884766,13066100.0,33.98741912841797
2018-08-03,37.77000045776367,36.650001525878906,36.650001525878906,37.72999954223633,9374800.0,35.01762390136719
2018-08-06,37.689998626708984,37.349998474121094,37.56999969482422,37.599998474121094,5266800.0,34.896968841552734
2018-08-07,37.869998931884766,37.5,37.70000076293945,37.58000183105469,7652100.0,34.8784065246582
2018-08-08,37.93000030517578,37.279998779296875,37.61000061035156,37.65999984741211,6759900.0,34.95265197753906
2018-08-09,38.31999969482422,37.31999969482422,37.66999816894531,37.5099983215332,12413800.0,34.813438415527344
2018-08-10,37.36000061035156,36.470001220703125,37.31999969482422,36.59000015258789,9325800.0,33.95957565307617
2018-08-13,36.66999816894531,35.869998931884766,36.59000015258789,36.15999984741211,15573600.0,33.560489654541016
2018-08-14,36.540000915527344,36.16999816894531,36.25,36.20000076293945,7326100.0,33.59761428833008
2018-08-15,35.95000076293945,35.209999084472656,35.81999969482422,35.939998626708984,10720400.0,33.35630416870117
2018-08-16,36.68000030517578,36.06999969482422,36.18000030517578,36.290000915527344,9413800.0,33.6811408996582
2018-08-17,36.56999969482422,35.90999984741211,36.08000183105469,36.380001068115234,7796700.0,33.76467514038086
2018-08-20,36.95000076293945,36.36000061035156,36.630001068115234,36.77000045776367,7072800.0,34.12663650512695
2018-08-21,37.06999969482422,36.7400016784668,36.75,36.90999984741211,10048500.0,34.25657272338867
2018-08-22,36.720001220703125,36.099998474121094,36.599998474121094,36.130001068115234,8871200.0,33.53264617919922
2018-08-23,36.16999816894531,35.630001068115234,35.95000076293945,35.66999816894531,8742400.0,33.105712890625
2018-08-24,36.099998474121094,35.7599983215332,35.95000076293945,35.95000076293945,7278000.0,33.36558532714844
2018-08-27,37.779998779296875,36.22999954223633,36.290000915527344,37.689998626708984,17968000.0,34.98050308227539
2018-08-28,37.86000061035156,36.91999816894531,37.849998474121094,37.31999969482422,9638800.0,34.6370964050293
2018-08-29,37.41999816894531,36.880001068115234,37.38999938964844,37.119998931884766,7223400.0,34.45147705078125
2018-08-30,37.060001373291016,36.189998626708984,37.0,36.36000061035156,9765400.0,33.74611282348633
2018-08-31,36.29999923706055,35.779998779296875,36.20000076293945,36.04999923706055,13713300.0,33.45839309692383
2018-09-04,36.0,35.31999969482422,36.0,35.599998474121094,12821600.0,33.04074478149414
2018-09-05,35.599998474121094,35.04999923706055,35.599998474121094,35.290000915527344,12763700.0,32.75303268432617
2018-09-06,35.27000045776367,34.380001068115234,35.0,34.380001068115234,12913600.0,32.25578308105469
2018-09-07,34.36000061035156,33.61000061035156,34.349998474121094,33.90999984741211,13209300.0,31.814821243286133
2018-09-10,34.25,33.83000183105469,33.91999816894531,33.869998931884766,10682100.0,31.777292251586914
2018-09-11,33.959999084472656,33.439998626708984,33.91999816894531,33.77000045776367,8521300.0,31.683473587036133
2018-09-12,34.4900016784668,33.70000076293945,33.70000076293945,34.060001373291016,9342300.0,31.95555305480957
2018-09-13,34.47999954223633,33.900001525878906,34.2599983215332,34.25,14848700.0,32.133811950683594
2018-09-14,34.75,34.33000183105469,34.470001220703125,34.630001068115234,13652800.0,32.49033737182617
2018-09-17,35.220001220703125,34.40999984741211,34.5,35.02000045776367,10905300.0,32.856239318847656
2018-09-18,35.22999954223633,34.59000015258789,35.16999816894531,35.099998474121094,8868100.0,32.93129348754883
2018-09-19,35.939998626708984,35.29999923706055,35.36000061035156,35.72999954223633,10938200.0,33.52236557006836
2018-09-20,36.45000076293945,35.7400016784668,35.90999984741211,36.08000183105469,11394200.0,33.850746154785156
2018-09-21,36.4900016784668,35.15999984741211,36.310001373291016,35.31999969482422,27172000.0,33.13770294189453
2018-09-24,35.380001068115234,34.45000076293945,35.040000915527344,34.75,9971000.0,32.6029167175293
2018-09-25,34.68000030517578,33.5,34.47999954223633,33.54999923706055,14805300.0,31.477062225341797
2018-09-26,34.0,33.349998474121094,33.4900016784668,33.72999954223633,18074500.0,31.645944595336914
2018-09-27,33.75,33.279998779296875,33.5099983215332,33.66999816894531,11659300.0,31.589645385742188
2018-09-28,33.689998626708984,33.290000915527344,33.56999969482422,33.66999816894531,8836700.0,31.589645385742188
2018-10-01,34.540000915527344,33.9900016784668,34.29999923706055,34.20000076293945,13737600.0,32.0869026184082
2018-10-02,34.34000015258789,33.20000076293945,33.95000076293945,33.29999923706055,22731200.0,31.242507934570312
2018-10-03,35.04999923706055,33.77000045776367,35.02000045776367,34.0,28301800.0,31.899259567260742
2018-10-04,34.65999984741211,33.95000076293945,34.11000061035156,34.25,18912600.0,32.133811950683594
2018-10-05,34.5099983215332,33.970001220703125,34.40999984741211,34.119998931884766,10748600.0,32.011844635009766
2018-10-08,34.27000045776367,33.75,33.81999969482422,34.25,8405600.0,32.133811950683594
2018-10-09,34.0,32.59000015258789,34.0,32.650001525878906,19919900.0,30.632673263549805
2018-10-10,32.959999084472656,32.119998931884766,32.599998474121094,32.599998474121094,17224300.0,30.58576011657715
2018-10-11,33.5,32.189998626708984,32.61000061035156,32.310001373291016,18015300.0,30.31368064880371
2018-10-12,32.7400016784668,31.489999771118164,32.7400016784668,31.790000915527344,14950700.0,29.825809478759766
2018-10-15,32.45000076293945,31.670000076293945,31.690000534057617,32.119998931884766,13621000.0,30.13541603088379
2018-10-16,32.540000915527344,31.860000610351562,32.459999084472656,32.34000015258789,11876700.0,30.341825485229492
2018-10-17,32.290000915527344,31.579999923706055,32.060001373291016,31.93000030517578,9099000.0,29.9571590423584
2018-10-18,31.809999465942383,30.969999313354492,31.709999084472656,31.079999923706055,14349100.0,29.15967559814453
2018-10-19,31.469999313354492,30.56999969482422,30.719999313354492,31.200000762939453,12754600.0,29.272260665893555
2018-10-22,31.59000015258789,31.030000686645508,31.450000762939453,31.34000015258789,11052900.0,29.40361213684082
2018-10-23,32.400001525878906,30.889999389648438,30.940000534057617,32.119998931884766,16580800.0,30.13541603088379
2018-10-24,32.060001373291016,30.559999465942383,31.790000915527344,30.559999465942383,18781400.0,28.671804428100586
2018-10-25,32.20000076293945,31.06999969482422,31.190000534057617,32.0,16763600.0,30.0228328704834
2018-10-26,32.880001068115234,31.6299991607666,31.68000030517578,32.650001525878906,18038600.0,30.632673263549805
2018-10-29,34.29999923706055,32.72999954223633,34.11000061035156,33.130001068115234,19548100.0,31.0830135345459
2018-10-30,33.91999816894531,33.02000045776367,33.18000030517578,33.540000915527344,16287500.0,31.467681884765625
2018-10-31,37.04999923706055,35.400001525878906,35.970001220703125,36.59000015258789,37775200.0,34.329227447509766
2018-11-01,36.689998626708984,35.70000076293945,36.2400016784668,36.470001220703125,15233200.0,34.21664810180664
2018-11-02,37.279998779296875,35.560001373291016,36.79999923706055,36.029998779296875,13268200.0,33.8038330078125
2018-11-05,36.38999938964844,35.849998474121094,36.0,36.25,11477100.0,34.0102424621582
2018-11-06,36.560001373291016,36.09000015258789,36.18000030517578,36.459999084472656,11187700.0,34.2072639465332
2018-11-07,37.0,36.369998931884766,36.72999954223633,36.880001068115234,9457800.0,34.60131072998047
2018-11-08,36.88999938964844,36.290000915527344,36.40999984741211,36.56999969482422,10807900.0,34.31046676635742
2018-11-09,36.439998626708984,35.349998474121094,36.119998931884766,35.70000076293945,9037500.0,33.49422073364258
2018-11-12,36.040000915527344,35.45000076293945,35.63999938964844,35.689998626708984,10062100.0,33.48483657836914
2018-11-13,36.650001525878906,35.709999084472656,35.91999816894531,35.93000030517578,8594000.0,33.710018157958984
2018-11-14,36.31999969482422,34.97999954223633,36.20000076293945,35.22999954223633,10883400.0,33.053260803222656
2018-11-15,35.59000015258789,33.849998474121094,34.90999984741211,35.54999923706055,17675600.0,33.353492736816406
2018-11-16,35.790000915527344,35.02000045776367,35.31999969482422,35.75,11681500.0,33.541133880615234
2018-11-19,35.970001220703125,35.40999984741211,35.75,35.68000030517578,11595800.0,33.47545623779297
2018-11-20,35.619998931884766,34.849998474121094,35.099998474121094,35.09000015258789,10332900.0,32.92190933227539
2018-11-21,35.86000061035156,34.970001220703125,35.29999923706055,35.54999923706055,6555600.0,33.353492736816406
2018-11-23,36.11000061035156,35.20000076293945,35.33000183105469,35.93000030517578,4231400.0,33.710018157958984
2018-11-26,38.75,36.04999923706055,36.13999938964844,37.650001525878906,30361800.0,35.32373809814453
2018-11-27,37.54999923706055,36.209999084472656,37.27000045776367,36.689998626708984,25559100.0,34.42305374145508
2018-11-28,37.0,35.939998626708984,36.7599983215332,36.95000076293945,12439900.0,34.6669921875
2018-11-29,36.959999084472656,36.29999923706055,36.790000915527344,36.7599983215332,8251200.0,34.48872756958008
2018-11-30,38.0,36.65999984741211,36.7400016784668,37.95000076293945,18108900.0,35.605201721191406
2018-12-03,39.61000061035156,38.369998931884766,39.0,38.45000076293945,17168900.0,36.074310302734375
2018-12-04,38.29999923706055,36.5,38.220001220703125,36.52000045776367,14234700.0,34.26355743408203
2018-12-06,35.75,34.90999984741211,35.7400016784668,35.70000076293945,14533700.0,33.846405029296875
2018-12-07,35.93000030517578,34.54999923706055,35.439998626708984,34.689998626708984,9236700.0,32.88884353637695
2018-12-10,34.779998779296875,33.459999084472656,34.54999923706055,34.41999816894531,12320000.0,32.63285827636719
2018-12-11,35.75,34.650001525878906,35.54999923706055,34.689998626708984,12531800.0,32.88884353637695
2018-12-12,36.040000915527344,35.22999954223633,35.22999954223633,35.68000030517578,10324900.0,33.82744216918945
2018-12-13,36.18000030517578,35.06999969482422,35.959999084472656,35.11000061035156,9001000.0,33.28703308105469
2018-12-14,35.70000076293945,34.849998474121094,35.0,35.099998474121094,8415300.0,33.27755355834961
2018-12-17,35.619998931884766,34.459999084472656,34.939998626708984,34.65999984741211,10674200.0,32.86040115356445
2018-12-18,35.529998779296875,34.689998626708984,35.02000045776367,34.900001525878906,8492400.0,33.08793640136719
2018-12-19,36.20000076293945,34.689998626708984,35.0099983215332,34.93000030517578,11882000.0,33.11638641357422
2018-12-20,35.349998474121094,33.84000015258789,34.93000030517578,34.27000045776367,14957400.0,32.49065017700195
2018-12-21,34.849998474121094,32.959999084472656,34.22999954223633,32.97999954223633,21381100.0,31.26762580871582
2018-12-24,32.939998626708984,32.25,32.650001525878906,32.369998931884766,9110200.0,30.68929672241211
2018-12-26,33.529998779296875,31.459999084472656,32.58000183105469,33.52000045776367,12490400.0,31.779590606689453
2018-12-27,34.0,32.38999938964844,33.06999969482422,33.959999084472656,13653000.0,32.196746826171875
2018-12-28,34.72999954223633,33.68000030517578,33.95000076293945,33.91999816894531,8678000.0,32.15882110595703
2018-12-31,34.220001220703125,32.91999816894531,34.0,33.45000076293945,8455500.0,31.713224411010742
2019-01-02,33.810001373291016,32.40999984741211,32.849998474121094,33.63999938964844,7662300.0,31.893360137939453
2019-01-03,33.68000030517578,32.20000076293945,33.34000015258789,32.25,11618300.0,30.575532913208008
2019-01-04,33.56999969482422,32.43000030517578,32.79999923706055,33.33000183105469,10784000.0,31.599454879760742
2019-01-07,34.970001220703125,33.47999954223633,33.709999084472656,34.36000061035156,10722300.0,32.57597732543945
2019-01-08,35.68000030517578,34.4900016784668,35.0,34.810001373291016,10532900.0,33.00261688232422
2019-01-09,35.59000015258789,34.709999084472656,34.959999084472656,35.18000030517578,9917600.0,33.35340118408203
2019-01-10,35.04999923706055,34.16999816894531,35.0,34.72999954223633,9143700.0,32.92676544189453
2019-01-11,37.970001220703125,36.25,36.599998474121094,37.18000030517578,32257100.0,35.24955749511719
2019-01-14,38.0,37.02000045776367,37.25,37.65999984741211,14361100.0,35.70463562011719
2019-01-15,37.84000015258789,36.79999923706055,37.84000015258789,37.54999923706055,11999100.0,35.60034942626953
2019-01-16,37.97999954223633,37.27000045776367,37.47999954223633,37.66999816894531,17427400.0,35.714115142822266
2019-01-17,38.29999923706055,37.400001525878906,37.5,38.2599983215332,13060500.0,36.27347946166992
2019-01-18,38.77000045776367,37.84000015258789,38.45000076293945,38.61000061035156,10494100.0,36.60531234741211
2019-01-22,38.779998779296875,37.88999938964844,38.279998779296875,38.150001525878906,12134400.0,36.16919708251953
2019-01-23,38.36000061035156,37.47999954223633,38.20000076293945,37.66999816894531,7752800.0,35.714115142822266
2019-01-24,38.290000915527344,37.65999984741211,37.7599983215332,38.15999984741211,7809100.0,36.17867660522461
2019-01-25,38.83000183105469,38.36000061035156,38.650001525878906,38.63999938964844,8842600.0,36.633750915527344
2019-01-28,38.599998474121094,38.060001373291016,38.22999954223633,38.459999084472656,11384400.0,36.463096618652344
2019-01-29,38.540000915527344,38.09000015258789,38.310001373291016,38.470001220703125,5745200.0,36.47257995605469
2019-01-30,39.13999938964844,38.119998931884766,38.5,39.09000015258789,11033000.0,37.060394287109375
2019-01-31,39.04999923706055,38.4900016784668,38.810001373291016,39.02000045776367,11219300.0,36.994022369384766
2019-02-01,39.150001525878906,38.52000045776367,38.90999984741211,38.779998779296875,8040300.0,36.7664794921875
2019-02-04,38.939998626708984,38.349998474121094,38.650001525878906,38.93000030517578,9960000.0,36.90869903564453
2019-02-05,39.36000061035156,38.72999954223633,39.08000183105469,39.29999923706055,12158000.0,37.25948715209961
2019-02-06,40.7400016784668,39.529998779296875,40.16999816894531,39.90999984741211,16883000.0,37.837806701660156
2019-02-07,39.40999984741211,38.34000015258789,39.22999954223633,38.650001525878906,15800700.0,36.64323806762695
2019-02-08,38.709999084472656,38.0099983215332,38.5,38.70000076293945,8111500.0,36.690635681152344
2019-02-11,38.689998626708984,38.220001220703125,38.310001373291016,38.630001068115234,9364900.0,36.62427520751953
2019-02-12,39.31999969482422,38.79999923706055,38.79999923706055,39.029998779296875,9725800.0,37.00349807739258
2019-02-13,39.38999938964844,38.81999969482422,39.279998779296875,39.0,6735900.0,36.975059509277344
2019-02-14,39.09000015258789,38.709999084472656,38.810001373291016,38.88999938964844,7050500.0,36.87077331542969
2019-02-15,39.189998626708984,38.7400016784668,39.060001373291016,39.09000015258789,8582300.0,37.060394287109375
2019-02-19,39.68000030517578,38.90999984741211,38.97999954223633,39.529998779296875,9122200.0,37.477542877197266
2019-02-20,40.099998474121094,39.52000045776367,39.63999938964844,39.95000076293945,9794800.0,37.875732421875
2019-02-21,40.20000076293945,39.540000915527344,40.0,39.619998931884766,7436000.0,37.562870025634766
2019-02-22,40.0099983215332,39.439998626708984,39.84000015258789,39.9900016784668,6742300.0,37.913658142089844
2019-02-25,40.459999084472656,40.09000015258789,40.25,40.13999938964844,9252300.0,38.055870056152344
2019-02-26,40.36000061035156,39.83000183105469,39.90999984741211,40.11000061035156,7611600.0,38.027427673339844
2019-02-27,40.15999984741211,39.779998779296875,40.09000015258789,40.0,8671900.0,37.92314147949219
2019-02-28,39.90999984741211,39.20000076293945,39.81999969482422,39.47999954223633,9053400.0,37.430137634277344
2019-03-01,39.970001220703125,39.04999923706055,39.849998474121094,39.529998779296875,7706200.0,37.477542877197266
2019-03-04,41.5,39.029998779296875,39.70000076293945,39.25,7524500.0,37.21207809448242
2019-03-05,39.41999816894531,39.02000045776367,39.279998779296875,39.279998779296875,4866200.0,37.24052429199219
2019-03-06,39.290000915527344,38.4900016784668,39.2400016784668,38.66999816894531,9413300.0,36.662193298339844
2019-03-07,38.34000015258789,37.63999938964844,38.099998474121094,38.040000915527344,8999800.0,36.42282485961914
2019-03-08,38.040000915527344,37.5,37.630001068115234,37.9900016784668,6911000.0,36.37495040893555
2019-03-11,38.790000915527344,38.0,38.08000183105469,38.619998931884766,12218800.0,36.97816848754883
2019-03-12,39.029998779296875,38.5,38.70000076293945,38.619998931884766,6633600.0,36.97816848754883
2019-03-13,39.029998779296875,38.599998474121094,38.7400016784668,38.79999923706055,7334100.0,37.150508880615234
2019-03-14,38.81999969482422,37.939998626708984,38.7599983215332,38.029998779296875,8692900.0,36.413246154785156
2019-03-15,38.290000915527344,37.880001068115234,38.040000915527344,38.06999969482422,16854700.0,36.45154571533203
2019-03-18,38.2400016784668,37.619998931884766,38.18000030517578,37.97999954223633,7583800.0,36.36537551879883
2019-03-19,38.75,38.040000915527344,38.310001373291016,38.27000045776367,9003300.0,36.64304733276367
2019-03-20,37.939998626708984,36.779998779296875,37.7400016784668,37.0,11680000.0,35.42703628540039
2019-03-21,37.380001068115234,36.779998779296875,37.0,37.349998474121094,8168100.0,35.76215362548828
2019-03-22,37.29999923706055,36.279998779296875,37.09000015258789,36.439998626708984,10049500.0,34.890846252441406
2019-03-25,37.029998779296875,36.2599983215332,36.47999954223633,36.75,6922200.0,35.187660217285156
2019-03-26,36.97999954223633,36.560001373291016,36.93000030517578,36.869998931884766,6867200.0,35.30256271362305
2019-03-27,37.2400016784668,36.470001220703125,36.91999816894531,36.61000061035156,7006500.0,35.05361557006836
2019-03-28,37.22999954223633,36.65999984741211,36.70000076293945,37.060001373291016,5591300.0,35.48448944091797
2019-03-29,37.400001525878906,36.91999816894531,37.310001373291016,37.099998474121094,9432600.0,35.52278518676758
